0.0015764023220009025,-0.7865318420926452,-0.774670436359946
-0.48893137982889323,-0.6543632008747874,-2.4763575481694478
0.008118396731467378,0.0016282714527523026,-0.8178120495072332
-0.46648380812913814,-0.6978826699121922,-2.127920655529225
-0.003692224459183718,-0.30527072722427784,-1.351718564852828
-0.42487564019587243,-0.794147369091145,-2.1901798413553637
-0.4392014058476372,-0.8886673435851804,-2.248744174069984
-0.4761265364836496,-1.0034016158726524,-2.1778157202286863
-0.5172613460228671,-1.0331867827203103,-2.299479249893323
-0.3841284323040301,-0.9303710419209632,-2.2246874615807446
-0.4760449874131057,-1.0332719856019281,-2.2657532108783496
-0.4884605189717244,-0.9937661749478861,-2.3709401808456496
-0.43561547206632006,-0.9788673119709697,-2.229572121951318
-0.22589949374154222,-0.5785537224785975,-1.8467857744623668
-0.439344432707996,-0.9855540007655201,-2.3505718403579
-0.5248221874277387,-1.079391957934379,-2.35030978938758
-0.516532339512666,-1.049492394748211,-2.4392478669529494
-0.4920586470772259,-1.0806321963899703,-2.293681190923023
-0.5107362163741385,-1.0227686580503155,-2.453627194351804
-0.45873867912102906,-1.009087530636505,-2.374603615753618
-0.4818149394690274,-0.9918075593205355,-2.41203875788667
-0.4653801621126534,-0.9337363137217858,-2.420495811317589
-0.44973061548088944,-0.950581125681014,-2.382308966739085
-0.4066518487657166,-0.9300101964014195,-2.444225857204158
-0.36827069635202925,-0.9327565839057305,-2.48339742812417
-0.427359134107671,-0.8304649281076699,-2.424609379497947
-0.2969949578508607,-0.7964968427576895,-2.491367806567484
-0.3239854955743683,-0.708628031117408,-2.4227207000430795
-0.3783636962430604,-0.7456018075846428,-2.4778620423807842
-0.32298726014878804,-0.6581341614141011,-2.469004110722755
-0.15506117204170364,-0.47869561163341146,-1.867844490084192
-0.4364457865573112,-0.7341842306348042,-2.5511436660421065
-0.38887564320122026,-0.7686620376081063,-2.4128981039877107
-0.41287920285792035,-0.784342402860923,-2.4870417658216497
-0.3514116958005273,-0.6791255129264552,-2.4934073109190074
-0.30574504114119005,-0.7380055170622568,-2.403617408489131
-0.14203599956947355,-0.35762402875815175,-1.7988731602842791
-0.37200924058553975,-0.7586318356169977,-2.4788858723167957
-0.35196130808354087,-0.841671564421092,-2.515455581361061
-0.27343850742142306,-0.7320635611155324,-2.619043242228247
-0.09378188426659073,-0.35371293186145747,-1.854892696981839
-0.354554924073842,-0.8552387578452366,-2.6621671240931297
-0.3428588958091296,-0.8909562955847563,-2.53785673596827
-0.3558359431711218,-0.9423902593069471,-2.4959420794561296
-0.2877196532721784,-0.7948184038837487,-2.689919422738134
-0.24473073918913035,-0.7501407304295571,-2.666656503753492
-0.0909025329929062,-0.6657216337592912,-2.0960166141846845
-0.16594189846839502,-1.1050174292347619,-2.7105427111561746
-0.41468922645615675,-0.8144003056767425,-2.76927407398474
-0.3198839568332267,-0.886329154077842,-2.814415838166234
-0.22863227093561864,-0.9057162104283077,-2.851177028783815
0.0212631185895297,-0.6805965222368527,-2.2566086709927844
-0.4380901474554815,-1.0592905636065726,-3.2642376819971153
-0.5043414617904987,-1.0433011212158099,-3.215742305611892
-0.5243044224527648,-1.033411976461032,-3.205733198288557
-0.5407570439867679,-1.0284510174864776,-3.195005681701385
-0.5589017281772134,-1.0166914195867376,-3.1891648720535772
-0.5633829107562949,-1.0120474951250364,-3.1890371811332945
-0.5768283985137017,-1.0063320417133612,-3.182559097122054
-0.5847681222016874,-1.0026725689377518,-3.178976890789552
-0.5891438262227503,-1.0001254577781777,-3.177316123589298
-0.5984206152580863,-0.9915210019529246,-3.1766297177318115
-0.6015944235337862,-0.9905112693386151,-3.1746158062228327
-0.608196961810699,-0.9862844323173687,-3.1730300077949796
-0.6116812163805325,-0.9785119436079223,-3.176868633047747
-0.6183658141170252,-0.9834576640331482,-3.1667212612202875
-0.6187042436444073,-0.9735360847053465,-3.1751208750125857
-0.6239966474421594,-0.9704635000896382,-3.173304343906825
-0.6322504003592905,-0.9726297981933302,-3.1643635488601496
-0.6274562949966436,-0.9607357422967009,-3.1790844350917196
-0.6366676650529238,-0.9651801499184298,-3.1674496034287922
-0.6395482296606468,-0.9610677031901135,-3.1683086382360743
-0.6368087159147099,-0.9515147317127769,-3.178978386443054
-0.6480727464287033,-0.9571248318622259,-3.1648195871287634
-0.6456725289315918,-0.9490895129432612,-3.1739227160486494
-0.6475866524880263,-0.9470767703002564,-3.1740303216769026
-0.6548447646432034,-0.9484801299896207,-3.1666552468255365
-0.6520097900199949,-0.9396181641690821,-3.176780519276545
-0.6575779164853898,-0.9401568141198003,-3.1715911425545587
-0.6602430812393442,-0.9385005673756763,-3.1710917433210346
-0.6613139494915706,-0.9353991011446352,-3.1729057298343677
-0.6639533461901654,-0.9320815594332242,-3.173181971852294
-0.666125467008783,-0.9306073991391927,-3.1727915249966934
-0.6695820262613589,-0.9293133616654168,-3.1712930014152536
-0.6688382878840995,-0.9231880381448353,-3.177137882941148
-0.6741629072477643,-0.9263806731429202,-3.16996254130093
-0.673891775431147,-0.9207776773106154,-3.1750848669199363
-0.674672207798649,-0.9165148041711901,-3.1780956960744047
-0.6816138264703393,-0.9212172892083861,-3.1682673732074518
-0.677446161134262,-0.9115640261522255,-3.1804083381030104
-0.6822185321267944,-0.9129672920305881,-3.1751428129710466
-0.6855781559227422,-0.9128018652727441,-3.172273441985175
-0.6818530851661235,-0.9035404352973079,-3.1836423209071043
-0.6895037962002967,-0.9092982627543256,-3.1724372849906004
-0.6885681369326023,-0.9037173879098583,-3.17808385862804
-0.6887094313581368,-0.8997413356280934,-3.1814054307779713
-0.6944447524586087,-0.9035540933608571,-3.173369028661482
-0.6918219332488881,-0.8950121190649178,-3.1831637645792457
-0.6955328102291506,-0.8964636871590099,-3.1787645141642558
-0.6978266508561244,-0.8962257222836658,-3.1772525107654874
-0.6975370939452619,-0.8906364375863399,-3.18244819673644
-0.7003477419894711,-0.8913923946110196,-3.179174833886939
-0.7013660990077841,-0.8884710003775093,-3.181117524219431
-0.7036404400721886,-0.887401965255391,-3.18050611693404
-0.7036410349197016,-0.8849515143949037,-3.1824576688820256
-0.7067382942292872,-0.8839196147066481,-3.180801207136983
-0.7070696625341776,-0.8813999889733316,-3.182876059013626
-0.7076177487605873,-0.8786520844388666,-3.184984126123414
-0.7122403991208284,-0.880119857388606,-3.1799682133451377
-0.7097118301769972,-0.8748371042299002,-3.186589272740667
-0.7138248538747984,-0.875731304806408,-3.182604063565311
-0.7149582843731497,-0.8735758142354165,-3.1836343415505426
-0.7137376343793068,-0.8693468138383152,-3.1883848327902737
-0.7195695934904666,-0.872755354098005,-3.1807676892959815
-0.7165365451682384,-0.866590067056457,-3.1887289494316393
-0.7196862347730724,-0.8666063677444127,-3.1861874758990223
-0.7224179829012567,-0.8662448223577631,-3.1842645316736085
-0.7196582741967893,-0.8604531678139642,-3.1916990477952143
